"player_id","season","first_name","last_name","player_name.x","position","height_wo_shoes","height_wo_shoes_ft_in","height_w_shoes","height_w_shoes_ft_in","weight","wingspan","wingspan_ft_in","standing_reach","standing_reach_ft_in","body_fat_pct","hand_length","hand_width","standing_vertical_leap","max_vertical_leap","lane_agility_time","modified_lane_agility_time","three_quarter_sprint","bench_press","player_name.y","round_number","round_pick","overall_pick","draft_type","team_id","team_city","team_name","team_abbreviation","organization","organization_type","player_profile_flag"
1628390,2017,"Terrance","Ferguson","Terrance Ferguson","SG-SF",77.5,"6' 5.5''",79,"6' 7''",184.4,80.75,"6' 8.75''",103,"8' 7''",5.8,8.5,10,28.5,38,11.16,3.22,3.32,NA,"Terrance Ferguson",1,21,21,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Adelaide 36ers (Australia)","Other Team/Club",1
1628391,2017,"D.J.","Wilson","D.J. Wilson","PF",80.75,"6' 8.75''",82.5,"6' 10.5''",234.4,87,"7' 3''",109.5,"9' 1.5''",6.4,9.25,10.25,NA,NA,NA,NA,NA,NA,"D.J. Wilson",1,17,17,"Draft",1610612749,"Milwaukee","Bucks","MIL","Michigan","College/University",1
1628393,2017,"Jawun","Evans","Jawun Evans","PG",70.75,"5' 10.75''",71.5,"5' 11.5''",185.2,77.5,"6' 5.5''",95,"7' 11''",9.1,8,7.75,27.5,33.5,11.34,3.26,3.21,1,"Jawun Evans",2,9,39,"Draft",1610612755,"Philadelphia","76ers","PHI","Oklahoma State","College/University",1
1628395,2017,"Jordan","Bell","Jordan Bell","PF",79,"6' 7''",80.5,"6' 8.5''",223.6,83.75,"6' 11.75''",104.5,"8' 8.5''",5.4,9.25,9.5,31.5,38,10.63,2.83,3.21,16,"Jordan Bell",2,8,38,"Draft",1610612741,"Chicago","Bulls","CHI","Oregon","College/University",1
1628396,2017,"Tony","Bradley","Tony Bradley","C",81.25,"6' 9.25''",82.75,"6' 10.75''",248.8,89,"7' 5''",112.5,"9' 4.5''",12,9.5,9.5,24.5,27.5,11.79,2.99,3.44,5,"Tony Bradley",1,28,28,"Draft",1610612747,"Los Angeles","Lakers","LAL","North Carolina","College/University",1
1628397,2017,"Ivan","Rabb","Ivan Rabb","PF",80.75,"6' 8.75''",82,"6' 10''",219.6,85.5,"7' 1.5''",109,"9' 1''",6.8,8.75,9,28.5,32.5,12.68,3.23,3.35,3,"Ivan Rabb",2,5,35,"Draft",1610612753,"Orlando","Magic","ORL","California","College/University",1
1628398,2017,"Kyle","Kuzma","Kyle Kuzma","SF-SG",80,"6' 8''",81.5,"6' 9.5''",222.6,84.25,"7' 0.25''",107.5,"8' 11.5''",9.4,8.5,9.5,27,34,10.72,2.98,3.25,12,"Kyle Kuzma",1,27,27,"Draft",1610612751,"Brooklyn","Nets","BKN","Utah","College/University",1
1628399,2017,"Tyler","Lydon","Tyler Lydon","PF",80.25,"6' 8.25''",81.5,"6' 9.5''",215,84,"7' 0''",107.5,"8' 11.5''",13.6,8.75,8.75,29.5,33.5,11.68,2.81,3.46,1,"Tyler Lydon",1,24,24,"Draft",1610612762,"Utah","Jazz","UTA","Syracuse","College/University",1
1628400,2017,"Semi","Ojeleye","Semi Ojeleye","SF-SG",77.25,"6' 5.25''",78.75,"6' 6.75''",241.4,81.75,"6' 9.75''",102,"8' 6''",5.5,8.75,9.5,35,40.5,10.58,3.07,3.16,19,"Semi Ojeleye",2,7,37,"Draft",1610612738,"Boston","Celtics","BOS","Southern Methodist","College/University",1
1628401,2017,"Derrick","White","Derrick White","PG",75.25,"6' 3.25''",76.5,"6' 4.5''",189.8,79.5,"6' 7.5''",101.5,"8' 5.5''",6.2,8.25,8.5,31,36.5,10.84,2.92,3.08,10,"Derrick White",1,29,29,"Draft",1610612759,"San Antonio","Spurs","SAS","Colorado","College/University",1
1628402,2017,"Frank","Jackson","Frank Jackson","PG",74,"6' 2''",75.5,"6' 3.5''",201.6,79.5,"6' 7.5''",98,"8' 2''",6.7,8.25,9,34.5,42,10.94,2.7,3.14,9,"Frank Jackson",2,1,31,"Draft",1610612766,"Charlotte","Hornets","CHA","Duke","College/University",1
1628403,2017,"Caleb","Swanigan","Caleb Swanigan","PF",79.5,"6' 7.5''",80.5,"6' 8.5''",245.6,87,"7' 3''",108,"9' 0''",NA,9.5,10.25,NA,NA,NA,NA,NA,NA,"Caleb Swanigan",1,26,26,"Draft",1610612757,"Portland","Trail Blazers","POR","Purdue","College/University",1
1628404,2017,"Josh","Hart","Josh Hart","SG-SF",75.75,"6' 3.75''",77,"6' 5''",209.2,80.25,"6' 8.25''",101,"8' 5''",5.8,8.5,9.5,27.5,35.5,11.15,3.02,3.18,9,"Josh Hart",1,30,30,"Draft",1610612762,"Utah","Jazz","UTA","Villanova","College/University",1
1628407,2017,"Dwayne","Bacon","Dwayne Bacon","SG-SF",76.75,"6' 4.75''",78.25,"6' 6.25''",221.6,82,"6' 10''",103.5,"8' 7.5''",7.9,8.75,10,30,36.5,11.7,3.22,3.22,8,"Dwayne Bacon",2,10,40,"Draft",1610612740,"New Orleans","Pelicans","NOP","Florida State","College/University",1
1628409,2017,"Alec","Peters","Alec Peters","PF",79.25,"6' 7.25''",80.75,"6' 8.75''",232,82.75,"6' 10.75''",105,"8' 9''",8.8,8.75,10,NA,NA,NA,NA,NA,NA,"Alec Peters",2,24,54,"Draft",1610612756,"Phoenix","Suns","PHX","Valparaiso","College/University",1
1628410,2017,"Edmond","Sumner","Edmond Sumner","PG",76,"6' 4''",77.75,"6' 5.75''",176.4,81,"6' 9''",102.5,"8' 6.5''",8.3,8.25,9,NA,NA,NA,NA,NA,NA,"Edmond Sumner",2,22,52,"Draft",1610612740,"New Orleans","Pelicans","NOP","Xavier","College/University",1
1628411,2017,"Wesley","Iwundu","Wesley Iwundu","SG-SF",77.5,"6' 5.5''",78.75,"6' 6.75''",193.4,85,"7' 1''",105.5,"8' 9.5''",4,8.75,9.5,31.5,36,11.25,3.23,3.36,5,"Wes Iwundu",2,3,33,"Draft",1610612753,"Orlando","Magic","ORL","Kansas State","College/University",1
1628412,2017,"Frank","Mason III","Frank Mason III","PG",71,"5' 11''",72,"6' 0''",188.8,75.25,"6' 3.25''",94,"7' 10''",4.3,8,9.25,34,41,11.41,3.09,3.18,15,"Frank Mason III",2,4,34,"Draft",1610612758,"Sacramento","Kings","SAC","Kansas","College/University",1
1628414,2017,"Sindarius","Thornwell","Sindarius Thornwell","SG-SF",75.5,"6' 3.5''",76.75,"6' 4.75''",211.6,82,"6' 10''",103,"8' 7''",7.8,8.75,8.75,27,30.5,11.48,3.03,3.36,15,"Sindarius Thornwell",2,18,48,"Draft",1610612749,"Milwaukee","Bucks","MIL","South Carolina","College/University",1
1628415,2017,"Dillon","Brooks","Dillon Brooks","SG-SF",77,"6' 5''",78,"6' 6''",220.2,78,"6' 6''",100.5,"8' 4.5''",7.5,8.25,9.25,31,37.5,11.14,3.24,3.21,16,"Dillon Brooks",2,15,45,"Draft",1610612745,"Houston","Rockets","HOU","Oregon","College/University",1
1628416,2017,"Tyler","Dorsey","Tyler Dorsey","SG",75,"6' 3''",76.5,"6' 4.5''",182.6,77.25,"6' 5.25''",99.5,"8' 3.5''",4.7,8.5,9.25,30.5,36,10.55,2.98,3.16,8,"Tyler Dorsey",2,11,41,"Draft",1610612737,"Atlanta","Hawks","ATL","Oregon","College/University",1
1628417,2017,"Jaron","Blossomgame","Jaron Blossomgame","SF",77.75,"6' 5.75''",78.75,"6' 6.75''",218.6,82,"6' 10''",104.5,"8' 8.5''",5.7,8.75,10.25,31,35.5,11.47,3.35,3.17,16,"Jaron Blossomgame",2,29,59,"Draft",1610612759,"San Antonio","Spurs","SAS","Clemson","College/University",1
1628418,2017,"Thomas","Bryant","Thomas Bryant","PF-C",81.5,"6' 9.5''",82.75,"6' 10.75''",247.8,90,"7' 6''",112.5,"9' 4.5''",9.4,9.5,10.25,25.5,33,11.42,3.12,3.37,7,"Thomas Bryant",2,12,42,"Draft",1610612762,"Utah","Jazz","UTA","Indiana","College/University",1
1628420,2017,"Monte","Morris","Monte Morris","PG",73.25,"6' 1.25''",74.5,"6' 2.5''",175.2,76,"6' 4''",96.5,"8' 0.5''",6.9,8.25,8.75,28,33.5,11,3.2,3.19,8,"Monte Morris",2,21,51,"Draft",1610612743,"Denver","Nuggets","DEN","Iowa State","College/University",1
1628422,2017,"Damyean","Dotson","Damyean Dotson","SG-SF",76.5,"6' 4.5''",77.5,"6' 5.5''",205.2,81,"6' 9''",100,"8' 4''",5.3,8.5,9.25,31.5,38,11.18,3.03,3.13,13,"Damyean Dotson",2,14,44,"Draft",1610612752,"New York","Knicks","NYK","Houston","College/University",1
1628430,2017,"Nigel","Williams-Goss","Nigel Williams-Goss","PG",73.5,"6' 1.5''",75,"6' 3''",190.2,79.25,"6' 7.25''",99,"8' 3''",5.6,8.75,9.25,27.5,34.5,10.42,3.08,3.19,10,"Nigel Williams-Goss",2,25,55,"Draft",1610612762,"Utah","Jazz","UTA","Gonzaga","College/University",1
1628432,2017,"Davon","Reed","Davon Reed","SG-SF",76.5,"6' 4.5''",77.5,"6' 5.5''",206.2,84,"7' 0''",102,"8' 6''",6.5,9.25,9.5,28.5,36,11.37,3.21,3.34,12,"Davon Reed",2,2,32,"Draft",1610612756,"Phoenix","Suns","PHX","Miami (FL)","College/University",1
1628443,2017,"Kadeem","Allen","Kadeem Allen","PG",73,"6' 1''",74.25,"6' 2.25''",192.4,81.25,"6' 9.25''",99.5,"8' 3.5''",6.4,8.5,8.75,33,35.5,11.24,2.98,3.15,7,"Kadeem Allen",2,23,53,"Draft",1610612738,"Boston","Celtics","BOS","Arizona","College/University",1
1628960,2018,"Grayson","Allen","Grayson Allen","SG",75,"6' 3''",76.5,"6' 4.5''",198,79.25,"6' 7.25''",97,"8' 1''",5.55,8.25,10,32.5,40.5,10.31,3.04,3.15,NA,"Grayson Allen",1,21,21,"Draft",1610612762,"Utah","Jazz","UTA","Duke","College/University",1
1628961,2018,"Kostas","Antetokounmpo","Kostas Antetokounmpo","PF",81,"6' 9''",82.5,"6' 10.5''",194.8,86.25,"7' 2.25''",110,"9' 2''",5,9.25,9.5,29.5,35,12.48,3.48,3.21,0,"Kostas Antetokounmpo",2,30,60,"Draft",1610612755,"Philadelphia","76ers","PHI","Dayton","College/University",1
1628962,2020,"Udoka","Azubuike","Udoka Azubuike","C",82,"6'10.00''",83.5,"6'11.50''",259.5,91.25,"7'7.25''",109,"9'1.00''",9.61,9.25,10,37,41,11.82,3.61,3.23,NA,"Udoka Azubuike",1,27,27,"Draft",1610612762,"Utah","Jazz","UTA","Kansas","College/University",1
1628964,2018,"Mohamed","Bamba","Mohamed Bamba","C",83.25,"6' 11.25''",84.75,"7' 0.75''",225.6,94,"7' 10''",115.5,"9' 7.5''",6.2,9.75,10.25,NA,NA,NA,NA,NA,NA,"Mo Bamba",1,6,6,"Draft",1610612753,"Orlando","Magic","ORL","Texas","College/University",1
1628966,2018,"Keita","Bates-Diop","Keita Bates-Diop","SG-SF",79.25,"6' 7.25''",80.5,"6' 8.5''",223.8,87.25,"7' 3.25''",106.5,"8' 10.5''",5.35,9,8.5,30.5,35,11.2,3.28,3.17,11,"Keita Bates-Diop",2,18,48,"Draft",1610612750,"Minnesota","Timberwolves","MIN","Ohio State","College/University",1
1628970,2018,"Miles","Bridges","Miles Bridges","SF",77.25,"6' 5.25''",78.75,"6' 6.75''",220.4,81.5,"6' 9.5''",103.5,"8' 7.5''",5.9,9,9.75,NA,NA,NA,NA,NA,NA,"Miles Bridges",1,12,12,"Draft",1610612746,"LA","Clippers","LAC","Michigan State","College/University",1
1628971,2018,"Bruce","Brown","Bruce Brown","SG-PG",75.5,"6' 3.5''",77,"6' 5''",194.6,81,"6' 9''",98.5,"8' 2.5''",3.75,8.5,8.5,32.5,38,11.11,3.44,3.2,17,"Bruce Brown",2,12,42,"Draft",1610612765,"Detroit","Pistons","DET","Miami (FL)","College/University",1
1628972,2018,"Troy","Brown","Troy Brown","SF",77.75,"6' 5.75''",78.75,"6' 6.75''",208,82.25,"6' 10.25''",105,"8' 9''",7.05,9,9.75,26,33,11.51,3.29,3.33,5,"Troy Brown Jr.",1,15,15,"Draft",1610612764,"Washington","Wizards","WAS","Oregon","College/University",1
1628973,2018,"Jalen","Brunson","Jalen Brunson","PG",73,"6' 1''",74.25,"6' 2.25''",198.4,76,"6' 4''",96,"8' 0''",6.7,8.25,9.25,29,37,10.59,3.11,3.15,7,"Jalen Brunson",2,3,33,"Draft",1610612742,"Dallas","Mavericks","DAL","Villanova","College/University",1
1628974,2018,"Tony","Carr","Tony Carr","PG",75,"6' 3''",76.5,"6' 4.5''",198.8,80.25,"6' 8.25''",100,"8' 4''",6.5,8.5,9.75,25,31.5,11.89,3.4,3.17,0,"Tony Carr",2,21,51,"Draft",1610612740,"New Orleans","Pelicans","NOP","Penn State","College/University",0
1628975,2018,"Jevon","Carter","Jevon Carter","PG",72.25,"6' 0.25''",73.5,"6' 1.5''",196.2,76.25,"6' 4.25''",95,"7' 11''",4.15,9.25,8.5,29,36.5,11.04,3.05,3.18,14,"Jevon Carter",2,2,32,"Draft",1610612763,"Memphis","Grizzlies","MEM","West Virginia","College/University",1
1628976,2018,"Wendell","Carter","Wendell Carter","C-PF",80.75,"6' 8.75''",82,"6' 10''",251.4,88.5,"7' 4.5''",109,"9' 1''",7.85,8.5,9,NA,NA,NA,NA,NA,NA,"Wendell Carter Jr.",1,7,7,"Draft",1610612741,"Chicago","Bulls","CHI","Duke","College/University",1
1628977,2018,"Hamidou","Diallo","Hamidou Diallo","SG",76.25,"6' 4.25''",78,"6' 6''",197,83.5,"6' 11.5''",103,"8' 7''",4.45,8.75,9,32.5,40.5,10.53,3.14,3.1,1,"Hamidou Diallo",2,15,45,"Draft",1610612751,"Brooklyn","Nets","BKN","Kentucky","College/University",1
1628978,2018,"Donte","DiVincenzo","Donte DiVincenzo","SG",75.5,"6' 3.5''",76.5,"6' 4.5''",200.6,78,"6' 6''",97.5,"8' 1.5''",5,8.25,9,34.5,42,10.72,3.12,3.11,12,"Donte DiVincenzo",1,17,17,"Draft",1610612749,"Milwaukee","Bucks","MIL","Villanova","College/University",1
1628980,2018,"Jacob","Evans","Jacob Evans","SG-SF",76.25,"6' 4.25''",77.5,"6' 5.5''",199.6,81.25,"6' 9.25''",102.5,"8' 6.5''",6.5,9,9.25,28,35.5,11.11,3.14,3.2,8,"Jacob Evans",1,28,28,"Draft",1610612744,"Golden State","Warriors","GSW","Cincinnati","College/University",1
1628981,2019,"Bruno","Fernando","Bruno Fernando","C",80.75,"6' 8.75''",82.25,"6' 10.25''",237,87.25,"7' 3.25''",110,"9' 2''",5.4,9.25,10,29.5,33.5,11.29,3.05,3.21,13,"Bruno Fernando",2,4,34,"Draft",1610612755,"Philadelphia","76ers","PHI","Maryland","College/University",1
1628982,2018,"Melvin","Frazier","Melvin Frazier","SF-SG",76.5,"6' 4.5''",78,"6' 6''",198.2,85.75,"7' 1.75''",105,"8' 9''",7.9,9.5,9.5,31,40.5,11.24,3.08,3.08,0,"Melvin Frazier Jr.",2,5,35,"Draft",1610612753,"Orlando","Magic","ORL","Tulane","College/University",1
1628983,2018,"Shai","Gilgeous-Alexander","Shai Gilgeous-Alexander","PG",76.5,"6' 4.5''",78,"6' 6''",180,83.5,"6' 11.5''",104,"8' 8''",3,9,9,NA,NA,NA,NA,NA,NA,"Shai Gilgeous-Alexander",1,11,11,"Draft",1610612766,"Charlotte","Hornets","CHA","Kentucky","College/University",1
1628984,2018,"Devonte","Graham","Devonte Graham","PG",72.25,"6' 0.25''",73.5,"6' 1.5''",186.4,78.25,"6' 6.25''",96,"8' 0''",4.8,8.5,9.5,31,37,11.28,3.15,3.21,14,"Devonte' Graham",2,4,34,"Draft",1610612737,"Atlanta","Hawks","ATL","Kansas","College/University",1
1628985,2018,"Devon","Hall","Devon Hall","SG",76.25,"6' 4.25''",78,"6' 6''",206.4,79.75,"6' 7.75''",102,"8' 6''",8.45,8.5,10,25,31,10.95,3.16,3.27,6,"Devon Hall",2,23,53,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Virginia","College/University",1
1628986,2019,"Jaylen","Hands","Jaylen Hands","PG",73.5,"6' 1.5''",75,"6' 3''",180.4,77.5,"6' 5.5''",97,"8' 1''",5.1,8,8.25,33,41.5,10.73,3.03,3.12,6,"Jaylen Hands",2,26,56,"Draft",1610612746,"LA","Clippers","LAC","California-Los Angeles","College/University",0
1628987,2018,"Kevin","Hervey","Kevin Hervey","PF",78.5,"6' 6.5''",79.75,"6' 7.75''",211.6,87.5,"7' 3.5''",107,"8' 11''",5.15,9.25,10.25,27.5,32,11.28,3.15,3.36,4,"Kevin Hervey",2,27,57,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Texas-Arlington","College/University",1
1628988,2018,"Aaron","Holiday","Aaron Holiday","PG",71.75,"5' 11.75''",72.75,"6' 0.75''",187,79.5,"6' 7.5''",97,"8' 1''",6.4,8.75,8.5,25.5,33,10.96,3.22,3.27,NA,"Aaron Holiday",1,23,23,"Draft",1610612754,"Indiana","Pacers","IND","California-Los Angeles","College/University",1
1628989,2018,"Kevin","Huerter","Kevin Huerter","SG",78.25,"6' 6.25''",79.25,"6' 7.25''",194,79.5,"6' 7.5''",101.5,"8' 5.5''",8.6,8.25,8.5,31,38,10.89,2.97,3.09,9,"Kevin Huerter",1,19,19,"Draft",1610612737,"Atlanta","Hawks","ATL","Maryland","College/University",1
1628991,2018,"Jaren","Jackson","Jaren Jackson","PF-C",81.75,"6' 9.75''",83.25,"6' 11.25''",236,89.25,"7' 5.25''",110,"9' 2''",7.2,10,10,NA,NA,NA,NA,NA,NA,"Jaren Jackson Jr.",1,4,4,"Draft",1610612763,"Memphis","Grizzlies","MEM","Michigan State","College/University",1
1628992,2018,"Justin","Jackson","Justin Jackson","PF",78,"6' 6''",78.75,"6' 6.75''",229.4,87,"7' 3''",105,"8' 9''",8.9,9,9.5,NA,NA,NA,NA,NA,NA,"Justin Jackson",2,13,43,"Draft",1610612743,"Denver","Nuggets","DEN","Maryland","College/University",0
1628993,2018,"Alize","Johnson","Alize Johnson","PF",79.25,"6' 7.25''",80,"6' 8''",216.6,80.75,"6' 8.75''",103,"8' 7''",8.1,8.5,9.75,25,31,11.83,3.28,3.38,8,"Alize Johnson",2,20,50,"Draft",1610612754,"Indiana","Pacers","IND","Missouri State","College/University",1
1628994,2018,"George","King","George King","SF-SG",76.75,"6' 4.75''",78,"6' 6''",218.6,83.5,"6' 11.5''",101.5,"8' 5.5''",7.25,9,10.25,31,39,10.75,3.08,3.29,15,"George King",2,29,59,"Draft",1610612756,"Phoenix","Suns","PHX","Colorado","College/University",1
1628995,2018,"Kevin","Knox","Kevin Knox","SF",79.75,"6' 7.75''",81,"6' 9''",212.6,83.75,"6' 11.75''",108,"9' 0''",4.95,8.75,9.25,NA,NA,NA,NA,NA,NA,"Kevin Knox II",1,9,9,"Draft",1610612752,"New York","Knicks","NYK","Kentucky","College/University",1
1628998,2019,"Cody","Martin","Cody Martin","PG-SG",76.75,"6' 4.75''",77.5,"6' 5.5''",192.2,82.25,"6' 10.25''",102.5,"8' 6.5''",5,8.25,9,28,35.5,10.44,2.99,3.32,7,"Cody Martin",2,6,36,"Draft",1610612766,"Charlotte","Hornets","CHA","North Carolina State","College/University",1
1629001,2018,"DeAnthony","Melton","DeAnthony Melton","SG-PG",74.25,"6' 2.25''",75.25,"6' 3.25''",193.2,80.5,"6' 8.5''",99.5,"8' 3.5''",5.2,8.5,9.5,31,36.5,11.48,3.33,3.23,1,"De'Anthony Melton",2,16,46,"Draft",1610612745,"Houston","Rockets","HOU","Southern California","College/University",1
1629002,2018,"Chimezie","Metu","Chimezie Metu","PF-C",80.5,"6' 8.5''",81.5,"6' 9.5''",219.6,84.5,"7' 0.5''",108,"9' 0''",5.05,9,9.25,29.5,36,11.89,3.25,3.33,5,"Chimezie Metu",2,19,49,"Draft",1610612749,"Milwaukee","Bucks","MIL","Southern California","College/University",1
1629003,2018,"Shake","Milton","Shake Milton","SG-PG",76.5,"6' 4.5''",77.5,"6' 5.5''",207.2,84.75,"7' 0.75''",99.5,"8' 3.5''",6.8,8.75,9.5,30,33,11.07,3.19,3.25,2,"Shake Milton",2,24,54,"Draft",1610612742,"Dallas","Mavericks","DAL","Southern Methodist","College/University",1
1629004,2018,"Sviatoslav","Mykhailiuk","Sviatoslav Mykhailiuk","SG-SF",78.5,"6' 6.5''",79.75,"6' 7.75''",211.6,76.75,"6' 4.75''",100,"8' 4''",8.45,8.25,9.5,30.5,37,11.25,3.18,3.15,4,"Svi Mykhailiuk",2,17,47,"Draft",1610612747,"Los Angeles","Lakers","LAL","Kansas","College/University",1
1629006,2018,"Josh","Okogie","Josh Okogie","SG",75,"6' 3''",76.5,"6' 4.5''",210.8,84,"7' 0''",102,"8' 6''",5.2,9,9.75,33,42,11.08,3.03,3.04,12,"Josh Okogie",1,20,20,"Draft",1610612750,"Minnesota","Timberwolves","MIN","Georgia Tech","College/University",1
1629008,2018,"Michael","Porter","Michael Porter","SF-PF",81.5,"6' 9.5''",82.75,"6' 10.75''",211,84.25,"7' 0.25''",108.5,"9' 0.5''",6.4,8.75,9.25,NA,NA,NA,NA,NA,NA,"Michael Porter Jr.",1,14,14,"Draft",1610612743,"Denver","Nuggets","DEN","Missouri","College/University",1
1629010,2018,"Jerome","Robinson","Jerome Robinson","SG",76,"6' 4''",77,"6' 5''",188.4,79.25,"6' 7.25''",98,"8' 2''",6.05,9,10,NA,NA,NA,NA,NA,NA,"Jerome Robinson",1,13,13,"Draft",1610612746,"LA","Clippers","LAC","Boston College","College/University",1
1629012,2018,"Collin","Sexton","Collin Sexton","PG",72.5,"6' 0.5''",73.5,"6' 1.5''",183,79.25,"6' 7.25''",98.5,"8' 2.5''",5.6,8.25,8.5,NA,NA,NA,NA,NA,NA,"Collin Sexton",1,8,8,"Draft",1610612739,"Cleveland","Cavaliers","CLE","Alabama","College/University",1
1629013,2018,"Landry","Shamet","Landry Shamet","PG",76,"6' 4''",77.25,"6' 5.25''",188.6,78.75,"6' 6.75''",100,"8' 4''",4.85,8,9,31,39.5,11.26,3.21,3.11,8,"Landry Shamet",1,26,26,"Draft",1610612755,"Philadelphia","76ers","PHI","Wichita State","College/University",1
1629014,2018,"Anfernee","Simons","Anfernee Simons","SG-PG",74.25,"6' 2.25''",75.25,"6' 3.25''",183.2,81.25,"6' 9.25''",99.5,"8' 3.5''",7.7,8.75,9,32,41.5,11.27,3.16,3.1,1,"Anfernee Simons",1,24,24,"Draft",1610612757,"Portland","Trail Blazers","POR","IMG Academy","High School",1
1629015,2018,"Zhaire","Smith","Zhaire Smith","SF-SG",74.75,"6' 2.75''",76,"6' 4''",198.6,81.75,"6' 9.75''",100,"8' 4''",6.05,8.75,8.25,33,41.5,11.02,3.15,3.05,10,"Zhaire Smith",1,16,16,"Draft",1610612756,"Phoenix","Suns","PHX","Texas Tech","College/University",1
1629016,2018,"Omari","Spellman","Omari Spellman","PF-C",80,"6' 8''",81.25,"6' 9.25''",253.8,86,"7' 2''",107.5,"8' 11.5''",13.75,9,9,28.5,35.5,12.28,3.35,3.38,8,"Omari Spellman",1,30,30,"Draft",1610612737,"Atlanta","Hawks","ATL","Villanova","College/University",1
1629017,2018,"Khyri","Thomas","Khyri Thomas","SG",74.5,"6' 2.5''",75.75,"6' 3.75''",198.8,82.5,"6' 10.5''",101,"8' 5''",6.4,8.75,9.25,30,35,10.96,3.18,3.18,14,"Khyri Thomas",2,8,38,"Draft",1610612755,"Philadelphia","76ers","PHI","Creighton","College/University",1
1629018,2018,"Gary","Trent","Gary Trent","SG",76.25,"6' 4.25''",77.75,"6' 5.75''",204.2,80.75,"6' 8.75''",98,"8' 2''",7,8.5,9.5,33.5,39.5,11.37,2.99,3.12,12,"Gary Trent Jr.",2,7,37,"Draft",1610612758,"Sacramento","Kings","SAC","Duke","College/University",1
1629021,2018,"Moritz","Wagner","Moritz Wagner","C-PF",82.5,"6' 10.5''",83.5,"6' 11.5''",241.4,84,"7' 0''",108,"9' 0''",6.75,9,10.75,27,34,11.48,3.07,3.18,8,"Moritz Wagner",1,25,25,"Draft",1610612747,"Los Angeles","Lakers","LAL","Michigan","College/University",1
1629022,2018,"Lonnie","Walker","Lonnie Walker","SG",75.75,"6' 3.75''",76.5,"6' 4.5''",196.2,82.25,"6' 10.25''",99.5,"8' 3.5''",5.65,9,9.5,31.5,40,10.87,2.91,3.06,12,"Lonnie Walker IV",1,18,18,"Draft",1610612759,"San Antonio","Spurs","SAS","Miami (FL)","College/University",1
1629023,2019,"P.J.","Washington","P.J. Washington","PF",78.5,"6' 6.5''",80,"6' 8''",230.4,86.5,"7' 2.25''",106.5,"8' 10.5''",8.6,9,10.25,NA,NA,NA,NA,NA,NA,"P.J. Washington",1,12,12,"Draft",1610612766,"Charlotte","Hornets","CHA","Kentucky","College/University",1
1629027,2018,"Trae","Young","Trae Young","PG",72.5,"6' 0.5''",73.75,"6' 1.75''",177.8,75,"6' 3''",95.5,"7' 11.5''",5.35,8,9.25,NA,NA,NA,NA,NA,NA,"Trae Young",1,5,5,"Draft",1610612742,"Dallas","Mavericks","DAL","Oklahoma","College/University",1
1629034,2018,"Ray","Spalding","Ray Spalding","PF",81,"6' 9''",82.25,"6' 10.25''",215.4,88.75,"7' 4.75''",109,"9' 1''",5.55,9.25,9,26,32,11.48,3.2,3.34,12,"Ray Spalding",2,26,56,"Draft",1610612755,"Philadelphia","76ers","PHI","Louisville","College/University",1
1629604,2020,"CJ","Elleby","CJ Elleby","SG-SF",77.5,"6'5.50''",78.2,"6'6.25''",198.6,79.25,"6'7.25''",100.5,"8'4.50''",4.2,8.75,10,30.5,36.5,11.25,2.63,3.25,NA,"CJ Elleby",2,16,46,"Draft",1610612757,"Portland","Trail Blazers","POR","Washington State","College/University",1
1629608,2019,"Dewan","Hernandez","Dewan Hernandez","C",81,"6' 9''",82.25,"6' 10.25''",232.8,85.75,"7' 1.75''",107,"8' 11''",6.1,9.5,10.25,30.5,35.5,11.46,3.25,3.28,13,"Dewan Hernandez",2,29,59,"Draft",1610612761,"Toronto","Raptors","TOR","Miami (FL)","College/University",1
1629611,2019,"Terance","Mann","Terance Mann","SG-SF",76.75,"6' 4.75''",78.5,"6' 6.5''",204.6,79.75,"6' 7.75''",101,"8' 5''",4,9.5,9.25,32.5,38.5,11.51,3.14,3.3,6,"Terance Mann",2,18,48,"Draft",1610612746,"LA","Clippers","LAC","Florida State","College/University",1
1629614,2022,"Andrew","Nembhard","Andrew Nembhard","PG",75,"6' 3.00''",76.5,"6' 4.50''",195.6,77.75,"6' 5.75''",99,"8' 3.00''",4.4,8,9.5,26.5,35,10.46,3.02,3.26,NA,"Andrew Nembhard",2,1,31,"Draft",1610612754,"Indiana","Pacers","IND","Gonzaga","College/University",1
1629617,2020,"Reggie","Perry","Reggie Perry","PF-C",80.25,"6'8.25''",81.2,"6'9.25''",249.6,84.25,"7'0.25''",106.5,"8'10.50''",8.4,9.25,11,30,33.5,11.26,2.57,3.25,NA,"Reggie Perry",2,27,57,"Draft",1610612746,"LA","Clippers","LAC","Mississippi State","College/University",1
1629618,2023,"Jalen","Pickett","Jalen Pickett","PG",74,"6' 2.00''",NA,"",197.8,79.25,"6' 7.25''",98.5,"8' 2.50''",NA,8.5,7.5,28.5,33,11.91,3.41,3.35,NA,"Jalen Pickett",2,2,32,"Draft",1610612754,"Indiana","Pacers","IND","Penn State","College/University",1
